day,site,long,lat,X,nox,no2,so2,pm10_raw,pm10,v10,nv10,o3,pm25,v2.5,nv2.5,co,code,ws,wd,solar,rain,temp,bp,GRID.X,Prunus,Platanus,Acer,Tilia,Sorbus,Pyrus,Betula,Malus,Fraxinus,Carpinus,Crataegus,Corylus,Aesculus,Alnus,Quercus,Robinia,Ginkgo,Ilex,other,Total,sum,others.id.,month
83,Westminster - Horseferry Road,-0.131938,51.494681,NA,72.6696259525941,50.3375593921569,NA,NA,13.7930947092381,2.83262222960335,10.9604724796348,NA,NA,NA,NA,NA,NA,1.3015625,164.193370290308,NA,0,6.94192708333333,1008.13880208333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
84,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,88.3729552175187,44.5546846224559,NA,14.5586769006795,16.5369156871239,NA,NA,NA,NA,NA,NA,NA,NA,1.68802083333333,93.2392627671356,NA,0.016666666666667,7.35052083333333,1004.90480208333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
84,Hackney - Old Street,-0.08491,51.526454,NA,161.438179902474,75.6884913673607,NA,30.5201826980013,28.1384441680759,NA,NA,23.8585211993935,NA,NA,NA,NA,NA,1.68802083333333,93.2392627671356,NA,0.016666666666667,7.35052083333333,1004.90480208333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
84,Westminster - Horseferry Road,-0.131938,51.494681,NA,94.7536874262322,63.2521833507625,NA,NA,20.9858687616675,3.38858731928445,17.5972814423831,NA,NA,NA,NA,NA,NA,1.68802083333333,93.2392627671356,NA,0.016666666666667,7.35052083333333,1004.90480208333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
85,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,213.0998097915,54.19664426451,NA,21.0496402264504,24.6885820783462,NA,NA,NA,NA,NA,NA,NA,NA,1.15364583333333,254.717559928508,NA,0.0375,5.11484375,1012.44234895833,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
85,Hackney - Old Street,-0.08491,51.526454,NA,139.870672497165,64.6697343521816,NA,21.6737426955273,24.5917874250909,NA,NA,25.5149786567478,NA,NA,NA,NA,NA,1.15364583333333,254.717559928508,NA,0.0375,5.11484375,1012.44234895833,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
85,Westminster - Horseferry Road,-0.131938,51.494681,NA,99.5233128459201,66.8710246547314,NA,NA,18.5443867785115,5.20342341984059,13.3409633586709,NA,NA,NA,NA,NA,NA,1.07771739130435,265.062687976007,NA,0.021739130434783,5.06684782608696,1012.43532608696,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
86,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,137.092855585305,48.9065765382499,NA,20.0836195195808,28.1488900059773,NA,NA,NA,NA,NA,NA,NA,NA,1.29479166666667,78.2018231603844,NA,0,6.90703125,1008.42049479167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
86,Hackney - Old Street,-0.08491,51.526454,NA,208.353952417075,89.8399336883122,NA,29.5116327571939,35.0324691984623,NA,NA,16.3556924686038,NA,NA,NA,NA,NA,1.29479166666667,78.2018231603844,NA,0,6.90703125,1008.42049479167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
86,Westminster - Horseferry Road,-0.131938,51.494681,NA,107.02901863212,70.1678951220044,NA,NA,27.2462278433819,7.24008423972551,20.0061436036564,NA,NA,NA,NA,NA,NA,1.29479166666667,78.2018231603844,NA,0,6.90703125,1008.42049479167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
87,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,73.3418388525328,41.1599232246255,NA,22.8460181940103,41.8584180147147,NA,NA,NA,NA,NA,NA,NA,NA,1.378125,77.7379564663702,NA,0,9.02395833333333,1010.77048958333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
87,Hackney - Old Street,-0.08491,51.526454,NA,222.026253234702,93.7654595719639,NA,40.5314463384452,56.2251490809702,NA,NA,10.8280491888196,NA,NA,NA,NA,NA,1.378125,77.7379564663702,NA,0,9.02395833333333,1010.77048958333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
87,Westminster - Horseferry Road,-0.131938,51.494681,NA,126.752798496802,77.0546785076253,NA,NA,51.7567515832477,13.1987086286657,38.558042954582,NA,NA,NA,NA,NA,NA,1.378125,77.7379564663702,NA,0,9.02395833333333,1010.77048958333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
88,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,95.1791878440484,49.8906614617797,NA,27.3703118059185,47.5746579440351,NA,NA,NA,NA,NA,NA,NA,NA,1.62239583333333,88.404038711411,NA,0,13.2796875,1010.33102083333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
88,Hackney - Old Street,-0.08491,51.526454,NA,200.047218769674,93.877424061068,NA,43.9300476145981,61.5207707248016,NA,NA,19.00318575318,NA,NA,NA,NA,NA,1.62239583333333,88.404038711411,NA,0,13.2796875,1010.33102083333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
88,Westminster - Horseferry Road,-0.131938,51.494681,NA,112.690598822117,72.1524662657952,NA,NA,51.7602441279941,15.1350906973676,36.6251534306266,NA,NA,NA,NA,NA,NA,1.62239583333333,88.404038711411,NA,0,13.2796875,1010.33102083333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
89,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,168.796984282564,68.9857667245625,NA,34.8045130352579,44.2770224471321,NA,NA,NA,NA,NA,NA,NA,NA,0.659895833333333,103.708579592417,NA,0,14.0354166666667,1009.05023177083,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
89,Hackney - Old Street,-0.08491,51.526454,NA,213.421867993001,101.94510151941,NA,43.3975851728729,51.6748848809063,NA,NA,15.9428570404102,NA,NA,NA,NA,NA,0.659895833333333,103.708579592417,NA,0,14.0354166666667,1009.05023177083,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
89,Westminster - Horseferry Road,-0.131938,51.494681,NA,129.910323897152,79.0091665272331,NA,NA,39.5264091805725,10.2941232261054,29.2322859544672,NA,NA,NA,NA,NA,NA,0.659895833333333,103.708579592417,NA,0,14.0354166666667,1009.05023177083,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
90,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,257.469142675221,76.7692430029691,NA,43.3918005237463,42.0186931417342,NA,NA,NA,NA,NA,NA,NA,NA,0.657291666666667,120.502012921466,NA,0,13.9778645833333,1008.50061197917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,3
90,Hackney - Old Street,-0.08491,51.526454,NA,219.243271680318,105.197769458404,NA,47.3057599938457,46.0443240476896,NA,NA,14.6441451296932,NA,NA,NA,NA,NA,0.648863636363636,120.360392089485,NA,0,14.0420454545455,1008.41463352273,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,3
90,Westminster - Horseferry Road,-0.131938,51.494681,NA,98.2426234508304,72.4353314400871,NA,NA,28.0692814956368,5.46903845829897,22.6002430373379,NA,NA,NA,NA,NA,NA,0.657291666666667,120.502012921466,NA,0,13.9778645833333,1008.50061197917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,3
91,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,367.239902782664,77.559326186503,NA,48.58211797524,51.579221765036,NA,NA,NA,NA,NA,NA,NA,NA,0.5734375,142.012786224229,NA,0,14.4986979166667,1005.89980208333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
91,Hackney - Old Street,-0.08491,51.526454,NA,298.944790080037,125.567774311373,NA,49.9393383895914,51.9253597791726,NA,NA,7.76661547442056,NA,NA,NA,NA,NA,0.5734375,142.012786224229,NA,0,14.4986979166667,1005.89980208333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
91,Westminster - Horseferry Road,-0.131938,51.494681,NA,152.315278431376,85.5155078736383,NA,NA,41.4404262572521,8.99592479817124,32.4445014590809,NA,NA,NA,NA,NA,NA,0.5734375,142.012786224229,NA,0,14.4986979166667,1005.89980208333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
92,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,83.147746522312,56.7502095417473,NA,42.4002065020624,62.8065412986479,NA,NA,NA,NA,NA,NA,NA,NA,1.44427083333333,89.671334941227,NA,0,13.9737847222222,999.757765625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
92,Hackney - Old Street,-0.08491,51.526454,NA,232.845964412213,111.82325710923,NA,62.4243200212582,78.2015785170384,NA,NA,7.56674411897167,NA,NA,NA,NA,NA,1.44427083333333,89.671334941227,NA,0,13.9737847222222,999.757765625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
92,Westminster - Horseferry Road,-0.131938,51.494681,NA,142.999286129698,90.5537233507625,NA,NA,77.8160859265537,17.8997592169653,59.9163267095885,NA,NA,NA,NA,NA,NA,1.44427083333333,89.671334941227,NA,0,13.9737847222222,999.757765625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
93,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,167.594147678442,52.9779796695134,NA,50.8313687823173,72.0472771474204,NA,NA,NA,NA,NA,NA,NA,NA,1.2671875,107.956427196511,NA,0,14.2856770833333,996.166145833333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
93,Hackney - Old Street,-0.08491,51.526454,NA,191.778138999854,82.3156633682125,NA,54.4634232254607,74.7503178865909,NA,NA,11.7790255413006,NA,NA,NA,NA,NA,1.2671875,107.956427196511,NA,0,14.2856770833333,996.166145833333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
93,Westminster - Horseferry Road,-0.131938,51.494681,NA,100.093631504232,56.9614402244009,NA,NA,72.3080524535114,20.5454722605359,51.7625801929755,NA,NA,NA,NA,NA,NA,1.2671875,107.956427196511,NA,0,14.2856770833333,996.166145833333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
94,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,317.980532632037,74.0130788300216,NA,41.6751782141772,49.5921648839048,NA,NA,NA,NA,NA,NA,NA,NA,1.39253472222222,232.101375210329,NA,0,13.2861979166667,1003.877328125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
94,Hackney - Old Street,-0.08491,51.526454,NA,237.677026970189,96.5615960731017,NA,37.5101281535094,45.7432493271201,NA,NA,10.814987519185,NA,NA,NA,NA,NA,1.39253472222222,232.101375210329,NA,0,13.2861979166667,1003.877328125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
94,Westminster - Horseferry Road,-0.131938,51.494681,NA,61.8678128559655,43.8622224640523,NA,NA,41.1608078728167,14.7633950054845,26.3974128673322,NA,NA,NA,NA,NA,NA,1.39253472222222,232.101375210329,NA,0,13.2861979166667,1003.877328125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
95,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,257.121867165882,65.0719025619076,NA,28.841585703015,25.4720600489723,NA,NA,NA,NA,NA,NA,NA,NA,1.94166666666667,192.209589677805,NA,0,12.709375,1009.38009461805,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
95,Hackney - Old Street,-0.08491,51.526454,NA,118.973335016704,62.391288007769,NA,22.1563926501774,20.0244564918958,NA,NA,31.9026161637361,NA,NA,NA,NA,NA,1.94166666666667,192.209589677805,NA,0,12.709375,1009.38009461805,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
95,Westminster - Horseferry Road,-0.131938,51.494681,NA,34.9171573671187,28.350132496732,NA,NA,10.2221034277799,1.19474498719614,9.0273584405838,NA,NA,NA,NA,NA,NA,1.94166666666667,192.209589677805,NA,0,12.709375,1009.38009461805,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
96,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,124.185347501276,38.3183135788418,NA,16.484441520748,16.4587118101396,NA,NA,NA,NA,NA,NA,NA,NA,3.221875,207.004464317879,NA,0.01875,14.0091145833333,1008.75555295139,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
96,Hackney - Old Street,-0.08491,51.526454,NA,82.478544144489,41.989265890084,NA,12.3807628047308,12.4503024797664,NA,NA,26.6083003638428,NA,NA,NA,NA,NA,3.221875,207.004464317879,NA,0.01875,14.0091145833333,1008.75555295139,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
96,Westminster - Horseferry Road,-0.131938,51.494681,NA,19.3016781581644,16.7686465098039,NA,NA,5.09035528722454,0.880009755091125,4.21034553213342,NA,NA,NA,NA,NA,NA,3.221875,207.004464317879,NA,0.01875,14.0091145833333,1008.75555295139,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
97,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,280.243035973887,58.1660433962652,NA,22.288396602653,20.8416997133857,NA,NA,NA,NA,NA,NA,NA,NA,2.65677083333333,201.511217448468,NA,0.022916666666667,13.0109375,1004.41774739583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
97,Hackney - Old Street,-0.08491,51.526454,NA,132.984662076811,60.8567589401191,NA,16.4485900510794,15.6425624223457,NA,NA,21.8416234528383,NA,NA,NA,NA,NA,2.65677083333333,201.511217448468,NA,0.022916666666667,13.0109375,1004.41774739583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
97,Westminster - Horseferry Road,-0.131938,51.494681,NA,37.6703089957746,29.896183037037,NA,NA,8.02728561129503,1.02647535492352,7.00081025637151,NA,NA,NA,NA,NA,NA,2.65677083333333,201.511217448468,NA,0.022916666666667,13.0109375,1004.41774739583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
98,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,242.120998209568,63.6294018837195,NA,26.5201182057049,19.8305483781264,NA,NA,NA,NA,NA,NA,NA,NA,2.75054347826087,255.348931567354,NA,0.002173913043478,10.4307065217391,1013.819125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
98,Hackney - Old Street,-0.08491,51.526454,NA,202.440456250555,87.3854155166296,NA,30.4927722476556,22.3305689711233,NA,NA,29.7928632085006,NA,NA,NA,NA,NA,2.6703125,254.291442415839,NA,0.002083333333333,10.3174479166667,1014.12090104167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
98,Westminster - Horseferry Road,-0.131938,51.494681,NA,62.249581560356,44.4577904248366,NA,NA,10.9824006940025,-0.612757468060229,11.5951581620627,NA,NA,NA,NA,NA,NA,2.6703125,254.291442415839,NA,0.002083333333333,10.3174479166667,1014.12090104167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
99,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,390.058826157684,97.2585133258436,NA,37.6289197018612,32.1193877591372,NA,NA,NA,NA,NA,NA,NA,NA,1.18802083333333,243.423090360359,NA,0,12.5408854166667,1020.84258854167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
99,Hackney - Old Street,-0.08491,51.526454,NA,258.286005485547,105.361542510368,NA,39.9931157432447,33.3607409241093,NA,NA,18.1213946308294,NA,NA,NA,NA,NA,1.18802083333333,243.423090360359,NA,0,12.5408854166667,1020.84258854167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
99,Westminster - Horseferry Road,-0.131938,51.494681,NA,71.4769422027602,51.869108912854,NA,NA,19.1367641081234,2.01984629550712,17.1169178126163,NA,NA,NA,NA,NA,NA,1.18802083333333,243.423090360359,NA,0,12.5408854166667,1020.84258854167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
100,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,488.770345053034,104.035099538748,NA,34.0734182591512,29.7310764579881,NA,NA,NA,NA,NA,NA,NA,NA,0.769270833333333,272.157279851791,NA,0,13.3127604166667,1018.31438975694,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
100,Hackney - Old Street,-0.08491,51.526454,NA,239.36538576006,97.3519147106566,NA,30.8445943410918,26.4799397766566,NA,NA,26.9186760531583,NA,NA,NA,NA,NA,0.769270833333333,272.157279851791,NA,0,13.3127604166667,1018.31438975694,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
100,Westminster - Horseferry Road,-0.131938,51.494681,NA,83.2161491927976,57.7748409803922,NA,NA,16.4936847603198,2.07627127682551,14.4174134834943,NA,NA,NA,NA,NA,NA,0.769270833333333,272.157279851791,NA,0,13.3127604166667,1018.31438975694,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
101,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,24.3184950003292,21.4008593909941,NA,NA,NA,NA,NA,NA,NA,NA,1.04270833333333,227.581831321803,NA,0,13.7083333333333,1017.34167274306,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
101,Hackney - Old Street,-0.08491,51.526454,NA,152.380586278827,74.6007205728709,NA,26.2239663914669,22.71456829836,NA,NA,36.0707491421539,NA,NA,NA,NA,NA,1.04270833333333,227.581831321803,NA,0,13.7083333333333,1017.34167274306,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
101,Westminster - Horseferry Road,-0.131938,51.494681,NA,77.652968389097,59.3893947734205,NA,NA,17.4765411672324,1.968693158103,15.5078480091294,NA,NA,NA,NA,NA,NA,1.04270833333333,227.581831321803,NA,0,13.7083333333333,1017.34167274306,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
102,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,38.0642289650155,34.2062712791618,NA,NA,NA,NA,NA,NA,NA,NA,1.60885416666667,228.732143796102,NA,0,11.6513888888889,1014.3877109375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
102,Hackney - Old Street,-0.08491,51.526454,NA,191.19699655121,90.1525590057721,NA,34.7682132866884,32.0722939671645,NA,NA,22.0158261683312,NA,NA,NA,NA,NA,1.60885416666667,228.732143796102,NA,0,11.6513888888889,1014.3877109375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
102,Westminster - Horseferry Road,-0.131938,51.494681,NA,70.5585062875752,54.6333287407407,NA,NA,20.5447461625201,3.3377391892443,17.2070069732758,NA,NA,NA,NA,NA,NA,1.60885416666667,228.732143796102,NA,0,11.6513888888889,1014.3877109375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
103,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,26.5656906261469,22.5035482528318,NA,NA,NA,NA,NA,NA,NA,NA,1.625,264.548042195371,NA,0,13.3286458333333,1016.90873871528,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
103,Hackney - Old Street,-0.08491,51.526454,NA,152.76091033523,67.4403550341659,NA,26.6217363198436,22.5000051043272,NA,NA,36.8900342090339,NA,NA,NA,NA,NA,1.625,264.548042195371,NA,0,13.3286458333333,1016.90873871528,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
103,Westminster - Horseferry Road,-0.131938,51.494681,NA,40.8425199860422,33.6604147821351,NA,NA,15.2492662254203,2.06000462895872,13.1892615964616,NA,NA,NA,NA,NA,NA,1.625,264.548042195371,NA,0,13.3286458333333,1016.90873871528,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
104,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,27.8345723300385,22.003736467401,NA,NA,NA,NA,NA,NA,NA,NA,1.8890625,230.446755935668,NA,0,12.3364583333333,1020.27196614583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
104,Hackney - Old Street,-0.08491,51.526454,NA,132.406016405598,61.3770901868698,NA,27.5548936115969,21.7463827799144,NA,NA,45.6873156313628,NA,NA,NA,NA,NA,1.8890625,230.446755935668,NA,0,12.3364583333333,1020.27196614583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
104,Westminster - Horseferry Road,-0.131938,51.494681,NA,65.9995262092878,46.6923173180828,NA,NA,15.8046064948171,1.07550885131159,14.7290976435055,NA,NA,NA,NA,NA,NA,1.8890625,230.446755935668,NA,0,12.3364583333333,1020.27196614583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
105,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,74.9569837626205,40.3376651965491,NA,18.6659234480002,15.3064656508242,NA,NA,NA,NA,NA,NA,NA,NA,1.21770833333333,106.018223794159,NA,0,10.12890625,1025.51872569444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
105,Hackney - Old Street,-0.08491,51.526454,NA,158.027457757243,69.2660506477298,NA,30.2512293301409,24.3452961037499,NA,NA,36.5812637203583,NA,NA,NA,NA,NA,1.21770833333333,106.018223794159,NA,0,10.12890625,1025.51872569444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
105,Westminster - Horseferry Road,-0.131938,51.494681,NA,71.5598687706708,51.2297757363834,NA,NA,16.7015164791008,1.05843465260305,15.6430818264977,NA,NA,NA,NA,NA,NA,1.21770833333333,106.018223794159,NA,0,10.12890625,1025.51872569444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
106,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,379.822599168377,108.658037515252,NA,39.8561952446071,35.0493111422367,NA,NA,NA,NA,NA,NA,NA,NA,0.890104166666667,140.042199776597,NA,0,11.6369791666667,1023.02820746528,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
106,Hackney - Old Street,-0.08491,51.526454,NA,158.622987727202,77.2036187543942,NA,39.0945004832038,34.1768273137802,NA,NA,37.9825034760206,NA,NA,NA,NA,NA,0.890104166666667,140.042199776597,NA,0,11.6369791666667,1023.02820746528,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
106,Westminster - Horseferry Road,-0.131938,51.494681,NA,57.1800291100536,45.4392657712418,NA,NA,24.7881959954435,2.79555416383399,21.9926418316095,NA,NA,NA,NA,NA,NA,0.890104166666667,140.042199776597,NA,0,11.6369791666667,1023.02820746528,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
107,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,403.772945374378,104.275215715003,NA,41.4505867100383,38.8827379299595,NA,NA,NA,NA,NA,NA,NA,NA,1.67447916666667,248.35120748391,NA,0,12.71015625,1015.080796875,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
107,Hackney - Old Street,-0.08491,51.526454,NA,212.591935608105,90.4134607411266,NA,39.1913662415257,37.3321037543593,NA,NA,28.3852015650161,NA,NA,NA,NA,NA,1.67447916666667,248.35120748391,NA,0,12.71015625,1015.080796875,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
107,Westminster - Horseferry Road,-0.131938,51.494681,NA,79.6792543710019,58.416966335512,NA,NA,27.6567637519239,4.49855570527109,23.1582080466528,NA,NA,NA,NA,NA,NA,1.67447916666667,248.35120748391,NA,0,12.71015625,1015.080796875,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
108,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,64.1666790062533,33.2268003000033,NA,14.0107603828023,12.6429454059024,NA,NA,NA,NA,NA,NA,NA,NA,1.81979166666667,97.6221665783038,NA,0,10.27421875,1015.9701796875,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
108,Hackney - Old Street,-0.08491,51.526454,NA,63.795164299344,33.3120080747175,NA,21.197712114836,17.9599008600821,NA,NA,62.6365107651228,NA,NA,NA,NA,NA,1.81979166666667,97.6221665783038,NA,0,10.27421875,1015.9701796875,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
108,Westminster - Horseferry Road,-0.131938,51.494681,NA,41.5064239376537,33.0483796252723,NA,NA,13.5584266709562,1.49112033871534,12.0673063322408,NA,NA,NA,NA,NA,NA,1.81979166666667,97.6221665783038,NA,0,10.27421875,1015.9701796875,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,4
109,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,41.2281315154438,23.3440225935688,NA,11.7395938750728,11.3013566027481,NA,NA,NA,NA,NA,NA,NA,NA,2.09166666666667,46.4147968276281,NA,0,10.1369791666667,1013.28021875,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,4
109,Hackney - Old Street,-0.08491,51.526454,NA,93.0835593736511,46.4959064679985,NA,21.8996780652396,19.0118958125573,NA,NA,56.2050421874517,NA,NA,NA,NA,NA,2.09166666666667,46.4147968276281,NA,0,10.1369791666667,1013.28021875,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,4
